movieId,title,pagerank
104,Happy Gilmore (1996),0.0005877485540507879
912,Casablanca (1942),0.0005874112067943947
1961,Rain Man (1988),0.000586046574637264
1676,Starship Troopers (1997),0.0005848243984096763
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.0005841587105573532
2502,Office Space (1999),0.0005836719458624844
72998,Avatar (2009),0.0005825076955860032
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.0005815046570911974
1080,Monty Python's Life of Brian (1979),0.0005795509226765565
1917,Armageddon (1998),0.0005793860699050812
8636,Spider-Man 2 (2004),0.0005782944251875567
2617,"Mummy, The (1999)",0.000577641902304761
8360,Shrek 2 (2004),0.0005755637626242655
2916,Total Recall (1990),0.0005749908999065549
733,"Rock, The (1996)",0.0005749086391263001
4011,Snatch (2000),0.0005732055920516231
551,"Nightmare Before Christmas, The (1993)",0.0005723426813876788
48780,"Prestige, The (2006)",0.0005722208388688888
1653,Gattaca (1997),0.000570411293868333
2985,RoboCop (1987),0.0005701894978804859
736,Twister (1996),0.0005691830702085957
8874,Shaun of the Dead (2004),0.0005679247346706325
1391,Mars Attacks! (1996),0.0005676896354362412
3052,Dogma (1999),0.0005672810768748705
3897,Almost Famous (2000),0.0005670315339371211
10,GoldenEye (1995),0.0005667603506490496
68954,Up (2009),0.0005661904342662187
3977,Charlie's Angels (2000),0.000565469491249923
316,Stargate (1994),0.0005654354184056503
45722,Pirates of the Caribbean: Dead Man's Chest (2006),0.0005644414011842577
6711,Lost in Translation (2003),0.0005640735157390851
2000,Lethal Weapon (1987),0.0005639503949951426
1784,As Good as It Gets (1997),0.0005627417609615731
587,Ghost (1990),0.0005626673954645718
51662,300 (2007),0.000561725736229093
3949,Requiem for a Dream (2000),0.0005597321320316018
59315,Iron Man (2008),0.0005589891169454918
5218,Ice Age (2002),0.0005587161371708201
1307,When Harry Met Sally... (1989),0.0005583289018145711
60069,WALL·E (2008),0.0005580923444832497
165,Die Hard: With a Vengeance (1995),0.0005565239678308486
1610,"Hunt for Red October, The (1990)",0.0005533254885615437
6934,"Matrix Revolutions, The (2003)",0.0005523611922401278
1101,Top Gun (1986),0.0005512685358072738
111,Taxi Driver (1976),0.0005512442191658877
6333,X2: X-Men United (2003),0.0005508104364378248
6373,Bruce Almighty (2003),0.0005466715591116328
1485,Liar Liar (1997),0.0005456111559536491
1573,Face/Off (1997),0.0005455587441848594
46578,Little Miss Sunshine (2006),0.000544461522887126
34,Babe (1995),0.0005443882378814115
1079,"Fish Called Wanda, A (1988)",0.0005441445982291056
8368,Harry Potter and the Prisoner of Azkaban (2004),0.0005427700699672417
3175,Galaxy Quest (1999),0.0005405585271266637
5502,Signs (2002),0.0005401903110204494
2081,"Little Mermaid, The (1989)",0.0005399293249611269
35836,"40-Year-Old Virgin, The (2005)",0.0005397244069615823
1544,"Lost World: Jurassic Park, The (1997)",0.0005367460118139662
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",0.0005357296147124134
5481,Austin Powers in Goldmember (2002),0.0005354655636316402
8665,"Bourne Supremacy, The (2004)",0.0005352415645949078
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),0.0005338356404413179
1028,Mary Poppins (1964),0.0005322073601818056
2700,"South Park: Bigger, Longer and Uncut (1999)",0.0005318540545311833
1393,Jerry Maguire (1996),0.000529912656923429
904,Rear Window (1954),0.0005279595031241198
69122,"Hangover, The (2009)",0.0005277641093856926
1219,Psycho (1960),0.0005271117331074754
4979,"Royal Tenenbaums, The (2001)",0.0005269859652547483
1380,Grease (1978),0.0005258321879677239
357,Four Weddings and a Funeral (1994),0.0005239961734456321
2396,Shakespeare in Love (1998),0.0005239499456425938
3033,Spaceballs (1987),0.0005227605422658168
6,Heat (1995),0.0005223610823539527
3081,Sleepy Hollow (1999),0.0005222090975507314
6863,School of Rock (2003),0.0005191901458482641
1278,Young Frankenstein (1974),0.0005190331902200733
3421,Animal House (1978),0.0005189111053425424
48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",0.0005181098833174506
923,Citizen Kane (1941),0.0005151038157000122
3481,High Fidelity (2000),0.0005131292252272816
3253,Wayne's World (1992),0.0005128650620722805
40815,Harry Potter and the Goblet of Fire (2005),0.0005125968133819601
1259,Stand by Me (1986),0.0005109634498477285
16,Casino (1995),0.0005107995577501109
1954,Rocky (1976),0.0005105018855564288
4262,Scarface (1983),0.0005094373433813093
185,"Net, The (1995)",0.0005093962641883538
208,Waterworld (1995),0.0005078823179999373
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),0.000506318782912676
1552,Con Air (1997),0.0005037458293182544
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",0.0005035757749486202
594,Snow White and the Seven Dwarfs (1937),0.0005032411942088067
49272,Casino Royale (2006),0.0005032058008078258
1377,Batman Returns (1992),0.0005010340972087183
2194,"Untouchables, The (1987)",0.0005004014428323107
2005,"Goonies, The (1985)",0.0004998338473818947
2470,Crocodile Dundee (1986),0.0004997470715574821
3623,Mission: Impossible II (2000),0.0004995026725608673
7143,"Last Samurai, The (2003)",0.0004988390520399542
1247,"Graduate, The (1967)",0.0004968075095496077
3527,Predator (1987),0.0004963583323525704
1584,Contact (1997),0.0004948708486757011
1246,Dead Poets Society (1989),0.0004943803922995869
3751,Chicken Run (2000),0.0004938808657478342
33679,Mr. & Mrs. Smith (2005),0.0004934969344531736
2054,"Honey, I Shrunk the Kids (1989)",0.0004922330791488151
3489,Hook (1991),0.0004917902988849568
3408,Erin Brockovich (2000),0.0004907278194610469
45499,X-Men: The Last Stand (2006),0.0004891488191357484
5956,Gangs of New York (2002),0.0004885191896223768
19,Ace Ventura: When Nature Calls (1995),0.0004884534953087007
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),0.0004878219501076302
788,"Nutty Professor, The (1996)",0.0004876653224790813
1394,Raising Arizona (1987),0.00048547221208941404
4370,A.I. Artificial Intelligence (2001),0.0004852716660136593
68157,Inglourious Basterds (2009),0.0004847295008246671
30793,Charlie and the Chocolate Factory (2005),0.00048344793265924884
6378,"Italian Job, The (2003)",0.00048320632706497696
51255,Hot Fuzz (2007),0.00048238358126057436
3471,Close Encounters of the Third Kind (1977),0.0004819653287825633
56174,I Am Legend (2007),0.0004800456024566763
2529,Planet of the Apes (1968),0.00047992214707424686
2692,Run Lola Run (Lola rennt) (1998),0.0004795297315475021
539,Sleepless in Seattle (1993),0.00047933301366357664
34048,War of the Worlds (2005),0.0004762510550828547
2321,Pleasantville (1998),0.000476231291539585
3671,Blazing Saddles (1974),0.00047478339101537687
2006,"Mask of Zorro, The (1998)",0.0004739310371405834
50872,Ratatouille (2007),0.00047361880767550794
2353,Enemy of the State (1998),0.0004733192429340115
2542,"Lock, Stock & Two Smoking Barrels (1998)",0.0004729973341870616
34162,Wedding Crashers (2005),0.0004722907847888621
8641,Anchorman: The Legend of Ron Burgundy (2004),0.00047219567417733577
53125,Pirates of the Caribbean: At World's End (2007),0.00047063448667595067
4776,Training Day (2001),0.0004697327020409362
4034,Traffic (2000),0.00046924968086543487
2167,Blade (1998),0.00046896923172863673
1370,Die Hard 2 (1990),0.0004688662068721771
39,Clueless (1995),0.0004673336120317614
2640,Superman (1978),0.00046728096853070365
3552,Caddyshack (1980),0.0004666983761707575
3785,Scary Movie (2000),0.00046629305616046035
2657,"Rocky Horror Picture Show, The (1975)",0.0004634431850010191
6016,City of God (Cidade de Deus) (2002),0.00046299704781173573
1407,Scream (1996),0.0004624109963749248
54286,"Bourne Ultimatum, The (2007)",0.0004614716094256324
1090,Platoon (1986),0.0004595474028010569
3535,American Psycho (2000),0.00045702196661107916
4246,Bridget Jones's Diary (2001),0.00045654650607365846
1199,Brazil (1985),0.0004564237358870998
48774,Children of Men (2006),0.00045445743771285664
8361,"Day After Tomorrow, The (2004)",0.0004542445245634871
2717,Ghostbusters II (1989),0.0004540654204112883
5669,Bowling for Columbine (2002),0.00045394498297924836
8644,"I, Robot (2004)",0.00045329229069019815
7147,Big Fish (2003),0.000453289181960911
4447,Legally Blonde (2001),0.0004529790853113818
596,Pinocchio (1940),0.0004526587099119501
2947,Goldfinger (1964),0.0004507319942060582
4025,Miss Congeniality (2000),0.00045046858955639457
4720,"Others, The (2001)",0.00045043418092707214
1608,Air Force One (1997),0.00044941189849944746
253,Interview with the Vampire: The Vampire Chronicles (1994),0.00044850369458834056
1230,Annie Hall (1977),0.00044823137052625714
73017,Sherlock Holmes (2009),0.0004478844386689873
21,Get Shorty (1995),0.00044571695297761975
4308,Moulin Rouge (2001),0.0004446194888297507
1645,The Devil's Advocate (1997),0.00044244561739762616
1356,Star Trek: First Contact (1996),0.00044177612151320955
1127,"Abyss, The (1989)",0.0004416109341739499
54503,Superbad (2007),0.00044034615181218504
63082,Slumdog Millionaire (2008),0.00043944689157219386
4643,Planet of the Apes (2001),0.00043929635296905783
2302,My Cousin Vinny (1992),0.0004385400268289282
1625,"Game, The (1997)",0.0004381399892583629
442,Demolition Man (1993),0.00043716266608019935
2100,Splash (1984),0.00043699748058616044
1225,Amadeus (1984),0.00043471017640207545
1234,"Sting, The (1973)",0.0004337682866104668
70286,District 9 (2009),0.0004335669709374395
673,Space Jam (1996),0.00043312148903643853
45447,"Da Vinci Code, The (2006)",0.00043263247778876197
2395,Rushmore (1998),0.00043191739816938974
2324,Life Is Beautiful (La Vita è bella) (1997),0.0004304538111614014
953,It's a Wonderful Life (1946),0.0004303017893045925
288,Natural Born Killers (1994),0.00042912138438091243
54001,Harry Potter and the Order of the Phoenix (2007),0.00042908733605681826
1288,This Is Spinal Tap (1984),0.0004290403762128888
337,What's Eating Gilbert Grape (1993),0.00042879981001481173
5299,My Big Fat Greek Wedding (2002),0.0004282864637646895
1997,"Exorcist, The (1973)",0.00042727654795397596
52722,Spider-Man 3 (2007),0.0004271110217535453
2003,Gremlins (1984),0.0004266991685116564
5464,Road to Perdition (2002),0.000426241355409404
2804,"Christmas Story, A (1983)",0.00042620183966206673
91529,"Dark Knight Rises, The (2012)",0.00042500897713093725
6942,Love Actually (2003),0.0004232394976074545
3911,Best in Show (2000),0.00042304081233166175
440,Dave (1993),0.00042238892067109415
1302,Field of Dreams (1989),0.0004221511169031337
329,Star Trek: Generations (1994),0.0004219692243229951
89745,"Avengers, The (2012)",0.000421743594414727
1729,Jackie Brown (1997),0.000421196212607943
6502,28 Days Later (2002),0.0004206982024302123
3717,Gone in 60 Seconds (2000),0.00042067762974407747
6870,Mystic River (2003),0.00041959247766889905
5991,Chicago (2002),0.000419457876742705
8464,Super Size Me (2004),0.0004192230625972591
2078,"Jungle Book, The (1967)",0.00041874179013543796
3753,"Patriot, The (2000)",0.0004175938169225376
520,Robin Hood: Men in Tights (1993),0.00041740375724946436
2539,Analyze This (1999),0.00041708242312712214
4299,"Knight's Tale, A (2001)",0.0004170475412323373
4975,Vanilla Sky (2001),0.0004166169293164894
99114,Django Unchained (2012),0.0004166075006652934
1777,"Wedding Singer, The (1998)",0.0004162384496956375
6537,Terminator 3: Rise of the Machines (2003),0.00041608231551110847
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",0.00041595318064662683
2268,"Few Good Men, A (1992)",0.0004156922741985097
52973,Knocked Up (2007),0.00041540485045858834
4270,"Mummy Returns, The (2001)",0.0004153030188264797
4816,Zoolander (2001),0.0004147019420368079
8784,Garden State (2004),0.00041406960986632317
4369,"Fast and the Furious, The (2001)",0.0004138426314294673
1035,"Sound of Music, The (1965)",0.00041322305638156006
4848,Mulholland Drive (2001),0.0004122146226761848
1148,Wallace & Gromit: The Wrong Trousers (1993),0.0004116101449781372
7373,Hellboy (2004),0.00041153012807734404
33166,Crash (2004),0.00041134778357669404
1282,Fantasia (1940),0.00041133715753979095
4018,What Women Want (2000),0.0004113228944311236
339,While You Were Sleeping (1995),0.00041079123483725937
55820,No Country for Old Men (2007),0.000410624233165083
68358,Star Trek (2009),0.00041016785523830326
1967,Labyrinth (1986),0.00041008576156063376
317,"Santa Clause, The (1994)",0.000410009369200607
2701,Wild Wild West (1999),0.0004098519998640872
6936,Elf (2003),0.00040966097603572485
56367,Juno (2007),0.00040905668030703687
4239,Blow (2001),0.00040868594275851583
6807,Monty Python's The Meaning of Life (1983),0.00040845683921439575
1641,"Full Monty, The (1997)",0.00040795965365444535
2080,Lady and the Tramp (1955),0.0004078676175144322
235,Ed Wood (1994),0.0004077558533760166
466,Hot Shots! Part Deux (1993),0.0004066604405904437
3160,Magnolia (1999),0.00040656540826401706
3255,"League of Their Own, A (1992)",0.0004057766754383731
555,True Romance (1993),0.0004044525922443876
4571,Bill & Ted's Excellent Adventure (1989),0.0004043454465283865
1275,Highlander (1986),0.00040428051870203003
2406,Romancing the Stone (1984),0.000404129926620214
8798,Collateral (2004),0.00040328920808576437
2572,10 Things I Hate About You (1999),0.00040271274800130884
2671,Notting Hill (1999),0.00040240189004599864
4085,Beverly Hills Cop (1984),0.0004023050714459871
5010,Black Hawk Down (2001),0.00040182607629422326
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",0.00040151780572856416
2424,You've Got Mail (1998),0.00040060494760433857
5679,"Ring, The (2002)",0.00040056849795172127
1266,Unforgiven (1992),0.0004004896607020758
79702,Scott Pilgrim vs. the World (2010),0.0003998257401317111
71535,Zombieland (2009),0.00039967967309715164
1466,Donnie Brasco (1997),0.00039877587012972644
3275,"Boondock Saints, The (2000)",0.00039816863488591637
59784,Kung Fu Panda (2008),0.0003976980222644652
76251,Kick-Ass (2010),0.000396953776047807
3752,"Me, Myself & Irene (2000)",0.0003969483410368132
2001,Lethal Weapon 2 (1989),0.0003967743503257819
4890,Shallow Hal (2001),0.0003966131426727011
1500,Grosse Pointe Blank (1997),0.0003963493251357842
8529,"Terminal, The (2004)",0.00039622768795618163
49530,Blood Diamond (2006),0.00039561806394927906
4718,American Pie 2 (2001),0.0003955563087697158
1274,Akira (1988),0.00039548031224765045
2087,Peter Pan (1953),0.0003949876247132232
2124,"Addams Family, The (1991)",0.0003949095426437777
1884,Fear and Loathing in Las Vegas (1998),0.0003947100068936975
1994,Poltergeist (1982),0.0003946623380086268
910,Some Like It Hot (1959),0.0003936814616506537
45517,Cars (2006),0.00039342606584749564
158,Casper (1995),0.00039265514372218644
1032,Alice in Wonderland (1951),0.0003922224078995557
8807,Harold and Kumar Go to White Castle (2004),0.0003913395764342169
70,From Dusk Till Dawn (1996),0.0003911067512836123
4367,Lara Croft: Tomb Raider (2001),0.0003907834401813363
51540,Zodiac (2007),0.00039060424269631147
3000,Princess Mononoke (Mononoke-hime) (1997),0.00039003978402064697
34405,Serenity (2005),0.00038967675313465104
2019,Seven Samurai (Shichinin no samurai) (1954),0.00038956129053099305
1228,Raging Bull (1980),0.00038847932089607995
2455,"Fly, The (1986)",0.0003883576789343325
1276,Cool Hand Luke (1967),0.00038823772100960607
7090,Hero (Ying xiong) (2002),0.0003878092439370641
78499,Toy Story 3 (2010),0.0003875127352139403
1215,Army of Darkness (1993),0.00038713120939152677
3448,"Good Morning, Vietnam (1987)",0.0003870503596458102
33004,"Hitchhiker's Guide to the Galaxy, The (2005)",0.0003866750980671983
54272,"Simpsons Movie, The (2007)",0.00038629380282364595
77561,Iron Man 2 (2010),0.00038584522690462476
2420,"Karate Kid, The (1984)",0.0003857434218838913
163,Desperado (1995),0.00038570905524888926
1562,Batman & Robin (1997),0.0003854268348848736
1690,Alien: Resurrection (1997),0.0003851025244925167
1374,Star Trek II: The Wrath of Khan (1982),0.00038440572701279826
903,Vertigo (1958),0.0003843699216813211
899,Singin' in the Rain (1952),0.0003843099353274978
161,Crimson Tide (1995),0.00038428345813638616
3300,Pitch Black (2000),0.0003835006251391832
1748,Dark City (1998),0.00038318303783463565
112852,Guardians of the Galaxy (2014),0.0003830503980225739
53996,Transformers (2007),0.00038218025295419614
2294,Antz (1998),0.00038205437119352475
30810,"Life Aquatic with Steve Zissou, The (2004)",0.00038186165320052177
1129,Escape from New York (1981),0.0003815635824490993
2710,"Blair Witch Project, The (1999)",0.0003807190180320887
410,Addams Family Values (1993),0.0003806531565223199
95,Broken Arrow (1996),0.00038060972286442887
349,Clear and Present Danger (1994),0.00038052430579351576
1921,Pi (1998),0.00038031151660745623
8376,Napoleon Dynamite (2004),0.0003803071733441424
216,Billy Madison (1995),0.00038025650929978126
109487,Interstellar (2014),0.0003801586753543132
2105,Tron (1982),0.0003801255625007337
3755,"Perfect Storm, The (2000)",0.0003801024177574522
44199,Inside Man (2006),0.00037960205976201596
2193,Willow (1988),0.00037931837801283725
8984,Ocean's Twelve (2004),0.00037895657638839123
2018,Bambi (1942),0.0003788094200387099
653,Dragonheart (1996),0.00037866470654971394
6947,Master and Commander: The Far Side of the World (2003),0.0003785304281227234
30707,Million Dollar Baby (2004),0.0003778305631059437
1252,Chinatown (1974),0.00037715235205225677
2641,Superman II (1980),0.0003762949866522677
1722,Tomorrow Never Dies (1997),0.0003758773356010336
2161,"NeverEnding Story, The (1984)",0.0003748770272329263
80463,"Social Network, The (2010)",0.0003748051273327285
5903,Equilibrium (2002),0.0003746456268864995
1320,Alien³ (a.k.a. Alien 3) (1992),0.0003741500730381984
3499,Misery (1990),0.00037364900034843497
145,Bad Boys (1995),0.0003736369885020021
4638,Jurassic Park III (2001),0.0003727869634259127
4148,Hannibal (2001),0.00037266739995667545
2890,Three Kings (1999),0.0003719107262876046
2915,Risky Business (1983),0.00037175319957539994
34150,Fantastic Four (2005),0.00037171791865035623
122882,Mad Max: Fury Road (2015),0.0003714558560393664
3702,Mad Max (1979),0.0003713503262595382
434,Cliffhanger (1993),0.00037131471838945245
69844,Harry Potter and the Half-Blood Prince (2009),0.0003707995685101606
4014,Chocolat (2000),0.00037056709373070666
59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),0.00037054967339495185
5266,Panic Room (2002),0.00037042087582499764
454,"Firm, The (1993)",0.00037035767409090384
2407,Cocoon (1985),0.0003703120454077925
47610,"Illusionist, The (2006)",0.00037020027744701957
6157,Daredevil (2003),0.0003701615126984122
908,North by Northwest (1959),0.00036961749773445926
8972,National Treasure (2004),0.00036849990685569264
353,"Crow, The (1994)",0.0003684846640023584
2144,Sixteen Candles (1984),0.00036796489074608223
41569,King Kong (2005),0.0003678915158379838
2746,Little Shop of Horrors (1986),0.000367500891084304
3176,"Talented Mr. Ripley, The (1999)",0.00036735277778597364
2699,Arachnophobia (1990),0.0003672062161957197
3826,Hollow Man (2000),0.00036720222688307695
1639,Chasing Amy (1997),0.0003663974002816435
5810,8 Mile (2002),0.0003663350461041686
8528,Dodgeball: A True Underdog Story (2004),0.0003656577228081047
1207,To Kill a Mockingbird (1962),0.000365140116443207
508,Philadelphia (1993),0.0003646611119973897
1953,"French Connection, The (1971)",0.00036363262619979744
11,"American President, The (1995)",0.0003633591671840221
3418,Thelma & Louise (1991),0.00036332470382295385
3617,Road Trip (2000),0.00036314605788597787
6281,Phone Booth (2002),0.0003626875319851841
2712,Eyes Wide Shut (1999),0.00036225604343826187
7458,Troy (2004),0.0003621645768186177
2694,Big Daddy (1999),0.0003618988053896991
2968,Time Bandits (1981),0.0003615389388631669
552,"Three Musketeers, The (1993)",0.0003610755657386965
1022,Cinderella (1950),0.0003609309348980905
7293,50 First Dates (2004),0.00036089429540791244
474,In the Line of Fire (1993),0.00036085576561244826
784,"Cable Guy, The (1996)",0.00036079662115853805
64839,"Wrestler, The (2008)",0.000360651194534948
60684,Watchmen (2009),0.00036009529804081176
4344,Swordfish (2001),0.00036009119892906695
44195,Thank You for Smoking (2006),0.0003597809721615319
81845,"King's Speech, The (2010)",0.0003595787152520858
5902,Adaptation (2002),0.00035944941093835335
46976,Stranger than Fiction (2006),0.00035940007130584047
6188,Old School (2003),0.0003592974236784565
4641,Ghost World (2001),0.0003592402433478713
485,Last Action Hero (1993),0.00035916871748082826
2002,Lethal Weapon 3 (1992),0.0003591090711062413
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",0.0003586972803758949
4015,"Dude, Where's My Car? (2000)",0.00035791621001969614
141,"Birdcage, The (1996)",0.00035789746774466037
31685,Hitch (2005),0.00035744805629978944
59369,Taken (2008),0.00035713364736428917
122904,Deadpool (2016),0.0003570733356205917
3916,Remember the Titans (2000),0.0003570253146118975
2076,Blue Velvet (1986),0.0003568927163086484
7254,The Butterfly Effect (2004),0.00035640216187089036
8917,Team America: World Police (2004),0.000356211123166212
